Datetime,Content,Username,DisplayName,Location,Lang,Content_en,polarity,subjectivity
2023-06-26 20:19:23+00:00,guillermoerive3 lumendoz issstemx drpedrozenteno justiciacovid nos ponemos a disposicion de ayudarlos de manera legal,justiciavsc,justiciavscancer,mexico ,es,Lumendoz isstemx Duchpedrozente JusticiaCovid we make ourselves available to help them legally,,
2023-06-26 20:17:07+00:00,partidomorenamx   gobiernomx issstemx     yo creo que en dinamarca asi estan los hospitales no  jrsestaca,el_meti_shon,el meti shon,mexico,es,Issstemx Government Party Government,,
2023-06-26 20:15:58+00:00,lumendoz issstemx drpedrozenteno buen dia nos encontramos en toda disposicion de ayudarlos,justicia_covid,justicia covid,mexico,es,LUMENDOZ ISSSTEMX DUPPEDROZENTEO Good morning we are at all willingness to help them,,
2023-06-26 20:14:10+00:00,nuevo hospital del issstesi en el centro de convenciones de acapulcono,7zapatista,zapatista reptiliano,las tortolitas,es,New ISSSTESI Hospital in the Acapulcon Convention Center,,
2023-06-26 20:06:59+00:00,issstemx marque y marque a su numero y lo dejan a uno en espera   lo hacen al drede para cansar y no atender las llamadas alguien q quiera atender xfavor,andyrobrts,andy roberts,unknow,es,Issstemx marks and mark their number and leave one waiting for you to tire and not attend to the calls someone who wants to attend to favor,,
2023-06-26 19:53:53+00:00, corte a la circulacion vehicular en la calle gerardo varela frente al castillito camino al issste oaxaca personal de comision federal de electricidad realiza mantenimiento a cableado electrico en el lugar utilice vias alternas httpstcosmrer2rhxe,sofyvaldivia,sofy valdivia,"oaxaca, mexico",es,Cut to the vehicular traffic on Gerard Street see it in front of the castle on the way to the ISSSTE attacks Federal Electric Commission Person,,
2023-06-26 19:52:04+00:00,"enredes

esto sucedio en un quirofano de la clinica hospital roberto nettel del issste en chiapas mientras los medicos realizan una intervencion una gotera cae sobre el paciente httpstco2cx90c5hr6",elforjadorjal,el forjador jalisco,"guadalajara, jalisco",es,I hope this happened in a chirofano of the Roberto Better Hospital of the ISSSTE in sparks while the doctors perform an intervention a dripper falls on the patient,,
2023-06-26 19:46:59+00:00,issstemx ayuden a mi companero jubilado pdhcdmx lopezobrador gobcdmx httpstcohjnljiid2x,anabella0313,ana ba,d.f.,es,ISSSTEMX Help my retired compane,,
2023-06-26 19:42:10+00:00,"mmillerr2 berzerkerl1 fijense en los companeros de abajo en la base 

como pueden defender que haya miles de trabajadores en gob cdmx sin derechos laborales desde hace 5 anos no tienen issste vacaciones aguinaldo antiguedad etc participacion cultura dif prosoc etc 

son miles",sinhueegipci,mira si te querre,unknow,es,Look at the companeros from below at the base as they can defend that there are thousands of workers in Gob as without labor rights for years have not have holidays Aguinaldo Antiguedad etc. participation culture pre -preso etc etc are thousands are thousands,,
2023-06-26 19:39:27+00:00,"lumendoz cepillo issstemx drpedrozenteno yo me pregunto

lopez habra visitado dinamarca
o
solo vio la serie borgen

de ahi su fijacion con aquella nacion",marygardez5477,la abuela lola,"pachuca de soto, hidalgo",es,LUMENDOZ BRUSH ISSSTEMX DRPEDROZENTEO I Wonde,,
2023-06-26 19:35:36+00:00,"partidomorenamx ya hay medicinas
gasolina a 10 pesos
ya podemos viajar de noche por carretera
ya hay menos muertos que con calderon
ya los militares regresaron a sus cuarteles
ya nos atienden como en dinamarca en el sistema de salud
ya los politicos van al issste",sixx123,salvador a. ,somewhere in time...,es,Partidomorenamx There are already gasoline medicines to pesos we can already travel at night by road,,
2023-06-26 19:34:07+00:00,lumendoz issstemx drpedrozenteno alarmante la destruccion que esta provocando este gobierno,felipeduenas71,felipe duenas,mexico,es,LUMENDOZ ISSSTEMX Droppedrozentian alarming the destruction that this government is causing,,
2023-06-26 19:33:04+00:00,"exhiben gotera que cae sobre paciente durante una cirugia en el hospital del issste en tapachula
fue en la clinica roberto nettel flores httpstcorkf6bxsqdv",l_pineda1,luis octavio pineda alfaro,unknow,es,They exhibit Gotera that falls on patient during a surgery at the ISSSTE hospital in Tapachula was in the Roberto Better Flores clinics,,
2023-06-26 19:29:24+00:00,"lumendoz oswaldoriosm issstemx drpedrozenteno a 5 anos del triunfo de la 4t todos sus  logros a la vista 
que miserables nosomosdinamarca",alexcabal10,alex cabal,unknow,es,LUMENDOZ OSWALDORIOSM ISSSTEMX DUPPEDROZENTEO A NO OF THE TRIUMPH OF THE ALL HIS ACHIEVEMENTS IN THE VIEW THAT MISERABLE NOSOMOSDINAMARCA,,
2023-06-26 19:28:42+00:00,por trabajos de mantenimiento bloqueado gerardo varela frente al castillito camino al issste httpstcoq4janixtl9,jesuslopezsan,columnainformativa,ciudad de mexico.,es,For Gerard blocked maintenance work in front of the castle on the way to ISSSTE,,
2023-06-26 19:27:33+00:00,pension issste esto cambiara con amlo  httpstcoprig8mcljw via youtube,yimboroyimboro,diana segundo tovar,mexico-tenochtitlan ,es,ISSSTE Pension will change with bad via YouTube,,
2023-06-26 19:26:57+00:00,cuando recuerdas que el issste te debe 2 pagos que joya ahora solo falta q los paguen ,lnacabrera,helena cabrera,unknow,es,When you remember that the ISSSTE owes you payments that jewel now only need to pay them,,
2023-06-26 19:20:26+00:00,issstemx ayuden a mi companero jubilado issstemx gobcdmx ssaludmx derechoshumanos httpstcox4uoyopekf,anabella0313,ana ba,d.f.,es,ISSSTEMX Help my retired compane,,
2023-06-26 19:16:30+00:00,lumendoz issstemx drpedrozenteno y tambien en el tuimsscarniceros,danlance12,dan lance,"texas, usa",es,Lumendoz isstemx Ducedrozentano and also in the Timsscarniceros,,
2023-06-26 19:15:56+00:00,"lumendoz issstemx drpedrozenteno el doctor a cargo de la cirujia
doctor vamos asi se caiga el techo operamos porque operamos al paciente aun que no haya lo necesario lo abrimos porque lo abrimos
nadie",nelson787721582,nelson,unknow,es,Lumendoz isstemx Ducedrozente the doctor in charge of the surgery doctor we are going like the ceiling we operate because we operate the patient even if there is no necessary we open it because we open it anyone,,
2023-06-26 19:14:22+00:00,monerohernandez jajaja cabron veniste al issste a firmar con tu puno y letra el contrato,doncovid19,donmoneyinthebank(tm),tlalpan d.f,es,MONEROHERNANDEZ HAHAJA CABRON Did you come to the ISSSTE to sign the contract with your puno and lyrics,,
2023-06-26 19:13:11+00:00,issstemx ayuden a mi compalero jubilado un mes y no puede ser atendido pedrozentenosantaella jorgealcocervarela httpstco6b9qkvaltc,anabella0313,ana ba,d.f.,es,ISSSTEMX Help my retired partner for a month and cannot be treated Pedrozentenantasella Jorgealcocateela,,
2023-06-26 19:13:03+00:00,cyaneax asi mismo se realizan esos estudios de forma gratuita y continua en centros de salud e instituciones como el imss issste y demas dependencias de salud publica a niveles estatales,antoniad29,el piritaa,unknow,es,Cranial also these studies are conducted for free and continuous in health centers and institutions such as IMSS ISSSTE and other public health units at state levels,,
2023-06-26 19:12:41+00:00,maneskin23 lumendoz nemo887659 issstemx drpedrozenteno issstesalud ese ejemplo de lo que sucede en el issste de tu ciudad aun que no atiendan a los pacientes si les han de seguir descontando como derechohabientes y sin atencion,nelson787721582,nelson,unknow,es,LUMENDOZ ISSSTEMX DRPEDROZENTEO ISSSTESALUD That example of what happens in the ISSSTE of your city even if they do not attend to patients if they have to continue discounting as right -holders and without attention,,
2023-06-26 19:09:00+00:00,worldevolution martibatres no lo invento yo lo he vivido en el hospital regional de alta especialidad es un decir del issste en tultitlan edomex,victornellius,victor isita tornell,"naucalpan de juarez, mexico",es,World Martibatres I have not invented it in the Regional High Specialty Hospital is a saying of the ISSSTE in Tultitlan Dome,,
2023-06-26 19:08:21+00:00,albertoharo ansbertoarafat erzs1 lumendoz issstemx drpedrozenteno exacto ,nelson787721582,nelson,unknow,es,Albertoharo AnsbertoAfat Lumendoz ISSSTEMX Droppedrozente Exact,,
2023-06-26 19:07:44+00:00,annierosy erzs1 ansbertoarafat lumendoz issstemx drpedrozenteno el arafat como que no entiende la retorica del asunto a tratar dime que entendiste sin decirme que entendiste,nelson787721582,nelson,unknow,es,ANNIEROSY ANSBERTAFAT LUMENDOZ ISSSTEMX DRPEDROZENTEO The spider as does not understand the rhetoric of the matter to be treated tell me that you understood without telling me that you understood,,
2023-06-26 19:06:47+00:00,"que lejos esta el issste de una buena atencion al publico derechohabiente4 horas para hacer un tramite en el que solo estabamos formados 25 personas son pesimos 
asi sera en dinamarca",kahlsada,jose luis calzada,unknow,es,How far is the ISSSTE of good attention to the public hours to do a procedure in which we were only formed people are asking like this in Denmark,,
2023-06-26 19:06:45+00:00,worldevolution martibatres no solamente las instalaciones del issste se estan cayendo sus servicios son malos por insuficientes salas de urgencias con hacinamiento de pacientes sentados en sillas metalicas los medicos y enfermeras hacen lo que pueden con tomografo descompuesto y otros males,victornellius,victor isita tornell,"naucalpan de juarez, mexico",es,Worlddevolution Martibatres Not only the ISSSTE facilities are falling their services are bad due to insufficient emergency rooms with overcrowding of patients sitting in metal chairs the doctors and nurses do what they can with broken tomograph and other ills ill,,
2023-06-26 19:04:28+00:00,ansbertoarafat erzs1 lumendoz issstemx drpedrozenteno un hospital de cualquier nivel ante todo debe tener higiene,nelson787721582,nelson,unknow,es,AnsbertoAfat Lumendoz ISSStem Didrozente A hospital of any level above all must have hygiene,,
2023-06-26 19:03:45+00:00,jeespes erzs1 ansbertoarafat lumendoz issstemx drpedrozenteno ni la haran llegar porque las quejas no las atienden si fuera asi las unidades de atencion medica estaria corrigiendo esos detalles de estructura,nelson787721582,nelson,unknow,es,Jeeves AnsbertoAfat Lumendoz ISSSTEMX Droppedrozente or send it because complaints do not attend them if so the Medical Care Units would be correcting those structure details,,
2023-06-26 19:02:10+00:00,colportor lumendoz issstemx drpedrozenteno  esa misma ,antonioprisob,antonio priego s,unknow,es,Porto Lumendoz ISSSTEMX Duardrozente that same,,
2023-06-26 19:01:36+00:00,ansbertoarafat lumendoz issstemx drpedrozenteno el derecho habiente no tiene nada que ver ni culpa tiene de que las instalaciones de una unidad medica no sean acordes para atender a los pacientes un lugar con poca higiene siendo area medicael derecho habiente no va ir a supervisar las instalaciones,nelson787721582,nelson,unknow,es,Ansbertoarafat Lumendoz ISSSTEMX Droppedrozente The hot right has nothing to do or blame that the facilities of a medical unit are not chords to serve patients a place with little hygiene being a hot medical area will not go to supervise the facilities,,
2023-06-26 19:01:10+00:00,ssccdmx ssaludmx tuimss issstemx necesitamos campanas de concienciacion para donacion voluntaria de organos por deceso eso ayudara a las miles de personas que estan en espera a veces hasta por anos ojala se pueda hacer algo,maugaribay,mau garibay,mexico city,es,SSCCDMX SSALUDMX TIMSS ISSSTEMX We need awareness of awareness for voluntary donation of organs by death that will help the thousands of people who are waiting sometimes even for years I hope something can be done,,
2023-06-26 18:59:26+00:00,jcbetanzos lumendoz issstemx drpedrozenteno lopezobrador eso no es de quejarse con el presidente ve y quejate con el administrador del issste a ellos les dan presuouesto para mantener las instalaciones acordes para atender a los pacientesmejor preguntate que hace el administrador con el recurso de la unidad medica,nelson787721582,nelson,unknow,es,JCBetanzos Lumendoz isstemx Ducedrozente Lopezobrador That is not to complain with the president and complain with the ISSSTE administrator they give them a budget to keep the facilities chords to serve the patients I ask what the administrator does with the appeal of the medical unit,,
2023-06-26 18:59:23+00:00,werareynoso oye wera ahi dice que en el issste ni leer bien sabes  que sabras de la realidad,pov50,patricia ortega,mexico,es,Wraareynoso hey was there he says that in the ISSSTE or read well you know what you know about reality,,
2023-06-26 18:59:20+00:00,"ansbertoarafat lumendoz issstemx drpedrozenteno el director general no es responsable de las condiciones en las que operan los hospitales 
la culpa es de los pacientes 
ok y tu eres un genio",jaraskolnikov,manuel silva,unknow,es,AnsbertoAfat Lumendoz ISSSTEMX Droppedrozente The general director is not responsible for the conditions in which hospitals operate the fault is from OK patients and you are a genius,,
2023-06-26 18:57:28+00:00,lumendoz issstemx drpedrozenteno que raro que en el issste pase esosi tuvieran mas etica no operaban en esas condiciones por riesgo de infecciones o poca higienepracticamente estan abriendo un pacientey los derechos del derecho habiente y su seguridad como paciente muy mal,nelson787721582,nelson,unknow,es,Ducedrozentan Lumendoz ISSSTEMX That rare that in the ISSSTE those had more ethical did not operate in these conditions due to infections or little hygiene are operating a patient the rights of hot right and their safety as a very bad patient,,
2023-06-26 18:53:37+00:00,si si ya a la chingada demen mi beca,melol08403875,la castrosa del issste,unknow,es,If yes to the chingada they owe my scholarship,,
2023-06-26 18:51:30+00:00,glodejo07 la austeridad solo esta en la sep imss issste mantenimiento y seguridad publica excepto la guardia que es el juguete nuevo y con el que pueden desviar fondos,chronomod83,jesus prieto,unknow,es,Austerity is only in the SEP IMSS ISSSTE MAINTENANCE AND PUBLIC SAFETY EXCEPT THE GUARD WHICH IS THE NEW TOY AND WITH WHICH THEY CAN DESCRIBE FUNDS,,
2023-06-26 18:49:55+00:00,lopezdoriga issste en chiapas el gobernador esta pintado por cierto ese prd,arthurus_a,arthuro,unknow,es,Lopezorigo Issste in sparks the governor is painted by the way that pro,,
2023-06-26 18:47:58+00:00,lumendoz issstemx drpedrozenteno triste realidad,juancas40623668,juan casas,unknow,es,LUMENDOZ ISSSTEMX DRPEDROZENTEO SAD REALITY,,
2023-06-26 18:40:55+00:00,usuariosissste issstemx listo enviados los datos solicitados,talos_chinis,talos,unknow,es,Userssste ISSSTEMX Ready The requested data,,
2023-06-26 18:40:06+00:00,antonioprisob lumendoz issstemx drpedrozenteno esta persona cree que no sabemos como se las gastan para buscar inconformarnos pero bueno piensan que le hacen un favor a los opositores traidores a la patria oye esta es la nora de las bolsas de disenador y el dinero para sus chicles digo la escuela de la bendicion,_colportor,luis carlos munoz gutierrez,"monterrey, n. l., mexico",es,AntonioPrisob Lumendoz ISSSTEMX Droppedrozentian This person believes that we do not know how they are spent to conform but well think that they do a favor to traitor Blessing School,,
2023-06-26 18:36:29+00:00,lumendoz issstemx drpedrozenteno y no hay director del hospital,ramiroysanti,ramiro rojas,"leon, guanajuato",es,LUMENDOZ ISSSTEMX DRPEDROZENTEO and there is no director of the hospital,,
2023-06-26 18:35:17+00:00,lumendoz issstemx drpedrozenteno como a lhdspm del kks lo atendien en hospitales del ejercito y ahora tiene todo un hospital en el palacio ese parasito nunca ah pisado una clinica del isste o imss para ser atendido y sus regordetes y feos hijos menos,octavio54550485,octavio,unknow,es,Lumendoz isstemx Droppedrozentan as a LHDSPM of the KMS attention in hospitals of the army and now has a whole hospital in the palace that parasite never stepped on a clinic of the ISSte or IMSS to be treated and its plots and ugly children less children less,,
2023-06-26 18:31:49+00:00,usuariosissste issstemx tengo dias intentando comunicarme a una clinica que se supone iba a tramitar un pase a especialidades han transcurrido tres semanas y nadie se comunica conmigo eficiencia y eficacia los caracteriza,talos_chinis,talos,unknow,es,Userssste ISSStemx I have days trying to communicate to a clinic that is supposed to process a pass to specialties three weeks have elapsed and nobody communicates with me efficiency and efficiency characterizes them,,
2023-06-26 18:30:33+00:00,lumendoz issstemx drpedrozenteno es que el techo es neoliberal y quiere hacer quedar mal al presidente,abigailmares12,lamares,unknow,es,Lumendoz isstemx Duprozente is that the roof is neoliberal and wants to do the president look bad,,
2023-06-26 18:30:23+00:00,elfysico erzs1 ansbertoarafat lumendoz issstemx drpedrozenteno y a quien han separado del cargo o corrido para acabar con la corrupcion a nadie ese cuento solo se lo creen ustedes cuando han disminuido el presupuesto a la salud pero q tal la partida para la ostra de palacio sin rendir cuentas de un solo centavo httpstcohw1vpdiykw,yamecan17395317,yamecanse,unknow,es,Elfysico AnsbertoAfat Lumendoz ISSSTEMX Droppedrozentan and who have separated from the position or run to end corruption to no one that story you only believe it when the budget has decreased to health but what the departure for the oyster of the palace without paying accounts of a only penny,,
2023-06-26 18:29:22+00:00,lumendoz issstemx drpedrozenteno de verdad tu como lo mejorarias porque no basta la critica tambiem proponer soluciomes,osopal56,osopal56,cdmx,es,LUMENDOZ ISSSTEMX Droppedrozentian,,
2023-06-26 18:25:38+00:00,tuzolatino jcbetanzos lumendoz issstemx drpedrozenteno lopezobrador dejaron un mugrero imagino q si a ti te dejan la casa patas arriba te tardas mas de 4 anos en ordenar aunque sea lo mas indispensable asi de medicre tu justificacion,yamecan17395317,yamecanse,unknow,es,Tuzolatino Jcbetanzos Lumendoz isstemx Ducedrozente Lopezobrador left a die I imagine that if you leave your house up you take you more than years to order even if it is the most indispensable as mediocre your justification,,
2023-06-26 18:22:53+00:00,ansbertoarafat lumendoz issstemx drpedrozenteno jajajajajajaja resulta que es responsabilidad de los derechohabientes por no pedir mejoras la falta de medicamento tambien es responsabilidad de los mismos por no exigir que se les surta su receta valgame dios que derechohabiencia tan conformista es increible tu respuesta httpstcohbgrxzhtgv,eugene0565,fernanda lopez,unknow,es,ANSBERTOFAT LUMENDOZ ISSSTEMX Droppedrozentian hahahaha,,
2023-06-26 18:21:09+00:00,no queremos al hospital del issste en el centro de convenciones de acapulco  firma la peticion httpstcobpd6perdbz via changemex,lucyguillenrp,lucy guillen,"acapulco, gro",es,We do not love the ISSSTE hospital at the Capullo Convention Center signs the petition via changemex,,
2023-06-26 18:19:40+00:00,btocontreras gobiernomx lopezobrador ssaludmx issstemx tuimss asi es pero ya tenemos a su defensores que siempre ha estado asi,princessprian,angel del senor ,unknow,es,Btocontreras Government Lopezobrador Ssaludmx Issstemx Tuimsss Thus is but we already have his defenders that he has always been like this,,
2023-06-26 18:17:56+00:00,el pilar del issste de acapulco que no voy a decir como cerda se llama,domgarell,dom (taylor's version),huelum,es,The Pilar del Issste de Capullo that I am not going to say as a sow is called,,
2023-06-26 18:17:17+00:00,erikaviles fruizruiz mexicanos1o comprendoy los primeros en desaparecer es el fracaso total de jovenes construyendo el futuro y el de ese de sembrando esperanzauna robadera totalpesimos resultados y hay que ayudar a los mayores que no tienen pension imss ni issstetodos es imposible,megasalessandro,karl der grosse,somewhere in time,es,Erikaviles fruizruiz I understand the first to disappear is the total failure of young people building the future and that of that of hopeful sowing stolen total,,
2023-06-26 18:16:23+00:00,hectorsaul1 jorgelara1 tuimss issstemx lo poder es que la gente se esta muriendo por no recibir un diagnostico a tiempo ya ni siquiera digamos atencion le paso recientemente a un excompanero de trabajo triste,mikegarcia0406,mike garcia,unknow,es,Tuimss ISSSTEMX The power is that people are dying for not receiving a diagnosis in time and not even saying attention recently happened to an ex -companion of sad work,,
2023-06-26 18:15:33+00:00,hectorsaul1 tuimss issstemx asi con morena se necesita mayor participacion ciudadana se necesita presionar a diputados locales federales senadores para que legislen en beneficio de la ciudadania pero hay demasiada corrupcion intereses personales partidistas y con ello viene pacto de impunidad,nobodies5,fernando velme,unknow,es,"Tuimsss ISSSTEMX Thus with Morena, greater citizen participation is needed to press federal local deputies so that legible for the benefit of the citizenship but there is too much corruption partisan personal interests and with it comes a pact of impunity",,
2023-06-26 18:13:02+00:00,la 2da temporada de tramitando en el issste se estrenara en septiembre de este ano esperando culminar los tramites de mi abuela y por ende del abuelo el final de la 1ra temporada fue feliz y la q me atendio solto una sonrisa al saber q era mi 5to dia tramitando y era experto,julitopi,julio cesar cruz,unknow,es,The season of processing in the ISSSTE will premiere in September of this anus waiting to culminate my grandmother's procedures and therefore of the grandfather the end of the season was happy and the one who served me a smile when he knows what my day was processing and it was expert,,
2023-06-26 18:11:31+00:00,mariodico50 tuimss zoerobledo y apenas te diste cuenta idiot  me imagino que en el sexenio de epn era muy eficiente el issste que hasta tu te atendias ahi,migueln76607515,miguel angel campos flores,unknow,es,Tuimsss Zoerobledo and you hardly real,,
2023-06-26 18:00:57+00:00,justo cuando me voy del issste ponen una michoacana ,corralesbannia,penny lane ,"culiacan, sinaloa",es,Just when I leave the ISSSTE they put a Michoacana,,
2023-06-26 17:57:32+00:00,lumendoz franktana issstemx drpedrozenteno y este gobierno gastandose millones en campanas y el sector salud cayendose como todo el pais cuando gobernara  morenaconmdemuerte,beattriza,betty rivera de la v,mexico df,es,LUMENDOZ Franktana ISSSTEMX Duchpedrozente and this government spending millions in bells and the health sector falling like the whole country when it will govern moreconmdematuerte.,,
2023-06-26 17:56:56+00:00,apoco es en el issstemx usuariosissste noooolo podemos creer segun nosotros estaba ya todo como ,culturaxal,culturaxalapa,unknow,es,Little is in the ISSSTEMX userssste noooo we can believe according to us was already as,,
2023-06-26 17:55:16+00:00,joserom88778105 hectordelvalle dyannazz claudiashein siguen de estado en estado de pueblo en pueblo vomitando   en contra de los anteriores presidentes son 6 esbirros enviados por lopez y con el 7  los ex mandatarios sostenian el issste y ss  con medicinas  hicieron carreteras puentes  alumbrado y no habia masacres  diario,sofiapaulinave3,sofia paulina velazquez,can cun quintana roo,es,HectordelValle Dyannazz Claudiashein are still in the State of Pueblo in Pueblo vomiting against the previous presidents are ministed by Lopez and with the former presidents they hold the ISSSTE and SS with medicines made lights lighting bridges and there were no daily massacres,,
2023-06-26 17:55:07+00:00,ivanramose grisjxrq en fin el issste,danyboyy2,dr. bobble ,"oaxaca, mexico",es,Ivanramose Grisjxrq in short the ISSSTE,,
2023-06-26 17:50:37+00:00,lumendoz issstemx drpedrozenteno esta es la salud que manejan en dinamarca no mamm mejor ya dejense de tanta estupidez y denle el presupuesto que le corresponde a salud para que puedan realizar su trabajo que poca la de la 4t y del inquilino de palacio,lobocab940,lobo cab,unknow,es,Lumendoz isstemx Ducedrozentan This is the health they handle in Denmark no Mom Better and leave me so stupidity and give it the budget that corresponds to health so that they can do their work that little that of the and the tenant of the palace,,
2023-06-26 17:47:58+00:00,"ya somos como en dinamarca

esta es la fantastica increible e innovadora tecnologia de puertas en los hospitales del imss y del issste 

es una verguenza el estado en el que estan las instalaciones de los centros de salud y los hospitales los httpstco7isdv5wthc httpstco8jeheiu0do",atypicalteve,atypical te ve,mexico,es,We are already as in Denmark this is the incredible and innovative fantastics technology of doors in the hospitals of the IMSS and the ISSSTE is a shame the state in which the facilities of the health centers and hospitals are,,
2023-06-26 17:46:33+00:00,"mariodico50 tuimss tanto para el  tuimss  y issstemx la atencion en las umf es lenta y complicada
hacer filas desde la madrugada no siempre inician a las 8 o 9am como dicen no hay una auscultacion adecuada
si te pasan al siguiente nivel la cita a especialidad puede tardar hasta meses",carnero1967,fernando aguilar,mexico,es,Tuimsss for both Timss and ISSSTEMX Attention to UM is slow and complicated to make ranks from dawn do not always start at the or as they say there is no adequate auscultation if they pass you to the next level the appointment to specialty can take until months,,
2023-06-26 17:44:17+00:00,issstemx increible y son el segundo oxxo no tienen sistema las personas pueden ir en muy mal estado y porque no tienen sistema no pueden poner un sello a una hoja burocracia en su maximo esplendor la 4t iguales o peor que gobiernos anteriores,angellodundee,angello,"mexico, d.f.",es,"Issstemx incredible and they are the second Xoxo do not have a system, people can go in very bad condition and because they have no system, they cannot put a seal to a bureaucracy sheet in their maximum splendor the equal or worse than previous governments",,
2023-06-26 17:43:29+00:00,"lumendoz issstemx drpedrozenteno lopezobrador y su desden por la salud y vida de los ciudadanos
y ni hablar de la falta de tratamientos y medicinas",gilbert80423689,gilberto,unknow,es,LUMENDOZ ISSSTEMX DRPEDROZENTEO LOPEZOBRADOR AND HIS FROM THE HEALTH AND LIFE OF CITIZENS AND NOT TO SPEAK ABOUT THE LACK OF TREATMENTS AND MEDICINES,,
2023-06-26 17:40:40+00:00,lumendoz issstemx drpedrozenteno obra hecha en el periodo neoliberal del prian,lazarovegapato,jose vega,veracruzano ,es,Lumendoz isstem Ducedrozentano work done in the neoliberal period of Brian,,
2023-06-26 17:38:03+00:00,lumendoz issstemx drpedrozenteno seguro van a correr a los medicos por grabar,octalbdiaz,o diaz,unknow,es,LUMENDOZ ISSSTEMX Duchpedrozentano Safe are going to run to the doctors to record,,
2023-06-26 17:37:30+00:00,lumendoz issstemx drpedrozenteno nojotroj tenemos otros datoj dice la rata de palacio nacional,elreyssr,ranulfo ortiz,aqui mero,es,Dupedrozentian Lumendoz Isstemx We have other data says the National Palace rat,,
2023-06-26 17:34:56+00:00,"supervisa el drpedrozenteno
la construccion del hospital general del 
issstemx
torreon que contara con 8 quirofanos y 250 camas 

lopezobrador 
jesusrcuevas 
almarosariver16 httpstco0zibqhhaqw",vladrothschuh,palacio nacional,mexico,es,Supervises the Dlide The construction of the Issstemx Torreón General Hospital that will have Quirofano and Camas Lopezobrador Jesusrcuevas,,
2023-06-26 17:31:15+00:00,me siento ofendida la psicologa dice que yo me enferme  y la gastro dice que yo sola me desenferme  ora que pago issste pues puro psiquico ahi,viejaera,sugar,"leon, guanajuato",es,I feel offended the psychology says that I get sick and the trail says that I alone stop me that I pay isste because pure psychic there,,
2023-06-26 17:31:08+00:00,asi la super tecnologia de puertas en hospitales del imss y del issste short amlo 4t morena httpstcoa3ccid3ss7,atypicalteve,atypical te ve,mexico,es,thus the Super Technology of Door in Hospitals of the IMSS and the ISSSTE Short Malna Morena,,
