Datetime,Content,Username,DisplayName,Location,Lang
2023-06-02 01:19:38+00:00," COMUNICADO
Renueva Issste Centro de Cirugia Ambulatoria en Ciudad de Mexico 
httpstcohzLLQxKJyL httpstcoTPOjz8dwVj",ISSSTE_mx,ISSSTE,,es
2023-06-02 01:19:21+00:00,bereaguilarv jajaja una potencia mundial  en que  en matar al pueblo por el pesimo servicio medico del IMSS e ISSSTE y la falta de medicinas verguenza deberia darle a UD portar ese uniforme le queda muy grande,Hj33jH,Dj:. j:.,,es
2023-06-02 01:19:14+00:00," COMUNICADO
Renueva ISSSTEmx Centro de Cirugia Ambulatoria en Ciudad de Mexico 
httpstcogQHNuS78UL httpstcoxAJdK3nF92",Issste_Zac,Issste Zacatecas,,es
2023-06-02 01:14:28+00:00,"La Comision Iberoamericana de Derechos Humanos para el Desarrollo de las Americas CIDHDPA felicita al Centro de Cirugia Ambulatoria por su 38 aniversario
Enhorabuena httpstco6lYV8Y6Ibn",ISSSTE_mx,ISSSTE,,es
2023-06-02 01:13:35+00:00,lopezobrador queremos basificacion al personal de salud issste imss etc llevamos mas de 11 anos para q se nos haga justicia y solo nos quitan nuestro trabajo  para meter a los familiares segun eso ya no pasa pero la corrupcion esta peor,0780Sergio,sergio ivan,,es
2023-06-02 01:10:17+00:00,"En el marco del Dia Mundial sin Tabaco el ISSSTE garantiza en sus unidades medicas ambiente sano y sin riesgos a la salud
httpstconatZi42tpb",ovaciones,OVACIONES,Ciudad de Mexico,es
2023-06-02 01:09:53+00:00,En 5 anos se ha desatado tormenta d amparos ante DESABASTOdeMEDICAMENTOS Se incrementaron en 600 contra TuIMSS ISSSTEMx y SSaludmx De 229 juicios d amparo en 2017 a 1602 en 2022 Tambien aumentaron quejas ante CNDH en 156 FridaRomayHgo CeroDesabasto Mejor que en Dinamarca httpstcoq8bvVWlPiS,AlejoMVendrell,Alejo Mtz Vendrell,"Alvaro Obregon, Cd. de Mexico",es
2023-06-02 01:02:35+00:00,SpinCutter GuillermoBGR La puntualidad en las citas del imss o del issste en la entrega de los medicamentos en el cumplimiento de los compromisos de entrega de las obras no cuenta inaugurar sin que funcionen por donde lo veas si algo hace este desgobierno es ser impuntual,Misael_CaVe,m castillo,,es
2023-06-02 01:00:01+00:00,Si estas en el perimetro afectado por la caida de CenizaVolcanica proveniente del volcan Popocatepetl toma en cuenta estas recomendaciones mientras continue este fenomeno natural  httpstconCv4HdJlg0,ISSSTE_mx,ISSSTE,,es
2023-06-02 00:54:47+00:00, Como parte del fortalecimiento hospitalario se inauguro el Tomografo de 128 cortes en el Hospital Regional de Alta Especialidad ISSSTE Puebla un aparato de alta tecnologia que beneficiara en rapidez y calidad las tomografias realizadas httpstco8gecwevfdx,ContigoPuebla,Contigo Puebla,"Puebla, Mexico",es
2023-06-02 00:44:42+00:00,jhs24 No pagaron la licitacion papacito Ese es el punto El issste se nego a darles el dinero No estan los estudios ya,afrianita666,Dra Tia Pelucas de la Oncologia,San Juan de las Tunas,es
2023-06-02 00:44:38+00:00,A que vas al ISSSTE si no hay estudios ni laboratorio y en muchas ocasiones ni medicamentos Tienes que llevar tus estudios hechos por fuera y pagados con tu dinero para que te atiendan httpstco5YRwL9zJA4,Harpo239,Gricelda Cruz,Mexico D.F,es
2023-06-02 00:43:43+00:00,CarlosLoret latinusus El issste en su peor momento se me revento un oido fui a urgencias y no tenian ni algodon para hacerme la curacion mi hermana fue a la farmacia mas cercana a comprar los materiales que me enlistaron para la curacion ,alexcipg,Alex Cipriano,En Mi Casa,es
2023-06-02 00:41:43+00:00,"Acapulco  El Secretario General del gobierno estatal Ludwig Marcial Reynoso Nunez aseguro que es un hecho la futura construccion del nuevo hospital de tercer nivel del ISSSTE en Acapulco
Los detalles en httpstcoBq7EAJGCwr httpstcouWHF9ApgYs",RTG_Noticias,RTG Noticias,"Guerrero, Mexico",es
2023-06-02 00:36:20+00:00,"Como parte del fortalecimiento hospitalario se inauguro el Tomografo de 128 cortes en el Hospital Regional de Alta Especialidad ISSSTE Puebla un aparato de alta tecnologia que beneficiara en rapidez y calidad las tomografias realizadas

 EsImagen httpstcoLtMltkXIWS",Efekto10,Efekto10,,es
2023-06-02 00:34:53+00:00,"joseeditor AR2ROTOTO Si dijo el que lo cobra porque es pobre y tambien se va a pensionar por el ISSSTE
Asi de sinverguenza",AEstherRamirez1,A.Esther Ramirez Alfaro,"Zapopan, Jalisco",es
2023-06-02 00:32:56+00:00,A un ano practicamente para que termine este NEFASTO GOBIERNO de lopezobrador no se ve por ningun lado el Sistema de SALUD como DINAMARCA ni se vera aqui El HOSPITAL Adolfo Lopez Mateos del ISSSTEmx zoerobledo observe la insalubridad en URGENCIAS y las sillas para pacientes httpstcoa2HBGQAIXs,MANDIBULIN14,MANDIBULIN,"Cheran, Michoacan de Ocampo",es
2023-06-02 00:32:43+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna httpstco52RujZLkAx a traves de ChangeMex,RICARDOBELLOCAS,RICARDO BELLO CASTRE,,es
2023-06-02 00:31:43+00:00,Durante 2022 las instituciones de seguridad social del pais IMSS ISSSTE PEMEX SEDENA y SEMAR no surtieron efectivamente mas de 152 millones de recetas impidiendo el derecho a la salud de la poblacion httpstco938g3mdDY8 httpstco224ZmbfBiK,codigofmx,codigof.mx,"Mexico, D.F.",es
2023-06-02 00:30:56+00:00,ijesssy ISSSTEmx ezdeke no vas a IMSS del Bienestar,alex_kroc,Alex Kroc,"Vancouver, BC",es
2023-06-02 00:27:20+00:00,"Inauguracion del programa integral y permanente Reconstruccion de mama Me cuido el ISSSTE me cuida reconstruye tu vida en el Hospital Regional Puebla 

NuevoISSSTE ISSSTESalud FamiliaISSSTE HRP httpstcoeUMxXzoPgI",drarseniotorres,Dr. Arsenio Torres,"Puebla, Mexico",es
2023-06-02 00:26:09+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna httpstcosZ0AkGLR3V via ChangeMex,carmenv74431964,carmen valdez,,es
2023-06-02 00:25:15+00:00,ElUniversalMx Por seis anos de tranzar y ya con pension del Issste hay quienes trabajan 38 anos para una raquitica pension,Fredyrosado3831,you'll never walk alone,,es
2023-06-02 00:25:03+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna httpstcoFOm5iVnXMq a traves de ChangeMex,pianoforte45,Tani Piano,,es
2023-06-02 00:23:48+00:00,"Personal de salud tomaron el curso Parto Humanizado de manera simultanea en donde aprendieron los conceptos de un parto humanizado una modalidad de atencion del parto caracterizada por el respeto a los derechos de los padres y las y los ninos al momento de nacer

NuevoIssste httpstcoxl9WJrgXZy",Issste_Zac,Issste Zacatecas,,es
2023-06-02 00:22:28+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcoxA3OlFVyKU via changees,peperegiotigre,Jose Ortiz,"Laredo, TX",es
2023-06-02 00:20:14+00:00,"La UMF de Jerez continua realizando actividades en el marco del DiaMundialSinTabaco en esta ocasion las  de Jerez acudieron al Jardin de Ninos Ramon Lopez Velarde realizaron conciencia en ninos y ninas para que en el futuro eviten el consumo del tabaco

NuevoIssste httpstcoMTyiD0gCWo",Issste_Zac,Issste Zacatecas,,es
2023-06-02 00:18:08+00:00,"matessa65 lopezobrador Ya no tienen presupuesto en ISSSTE no tienen presupuesto para pagar suplentes las autoclaves no sirven millones de recetas sin surtir cirugias sin realizarse por falta de insumos

Ese es el nivel de la salud de Dinamarca en Mexico",ozkar8448,Oscar Rodriguez Garcia,"Durango, Mexico",es
2023-06-02 00:17:40+00:00,"Alguien ya ha podido entrar a la pagina de asissste 
Llevo 1 semana intentando obtener mi cita para acudir la caja pagadora ISSSTEmx usuariosissste IsssteInforma",krn_werita,K@rEURn wPSr!tA,,es
2023-06-02 00:17:03+00:00,"El Colectivo cerodesabasto reporta que los amparos contra El IMSS INSABI Secretaria de Salud y el ISSSTE incrementaron en 600 en el sexenio como consecuencia indirecta del desabasto de medicamentos 

A poco esto pasa tambien en Dinamarca  
httpstcoDm2GZpGKYt",DDConfianza,DDC+,Mexico,es
2023-06-02 00:12:08+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcoReFm80eGAE a traves de ChangeMex FelipeLeonLopez,xoene,@xoene,,es
2023-06-02 00:11:44+00:00,Periodicazo en el hocico nos da el ISSSTE felicidades doctora de aqui pa arriba,DrMilrinona,Dr. Milrinona,Mexico,es
2023-06-02 00:10:21+00:00,"GARCIPAVON FranCasCh TuIMSS En un sistema de salud tipo EmbaMexDin  
Los politicos gobernantes presidente
Todos se atienden en un mismo hospitales

Haz visto algun politico atenderse en TuIMSS ISSSTEmx  alguna vez viste a lopezobrador haciendo fila con su muestra para analisis clinicos",JerryBoyCun,Gerardo Ruiz,21deg09'38''N 86deg50'51''O,es
2023-06-02 00:09:33+00:00,lumendoz ISSSTEmx SEPmx TuIMSS zoerobledo Ya aclararon que lo que dijo es mentira,Fernand24523849,Wich,,es
2023-06-02 00:07:21+00:00,JerryBoyCun FranCasCh lopezobrador zoerobledo drpedrozenteno TuIMSS ISSSTEmx No porque pndjos no son,gralaguilar,General Brigadier Aguilar,,es
2023-06-01 23:54:57+00:00,lopezobrador Y en el ISSSTEmx  bienestar como andamos Hoy no aplicaron quimioterapia completa porque resulta que no hubo pertuzumab Tu sigue mintiendo andres ya  te llegara el karma Al tiempo,DanttMx,Xpert@Forense,,es
2023-06-01 23:52:10+00:00,Como parte del fortalecimiento hospitalario se inauguro el Tomografo de 128 cortes en el Hospital Regional de Alta Especialidad ISSSTE Puebla un aparato de alta tecnologia que beneficiara en rapidez y calidad las tomografias realizadas httpstco4gN3C9D1oy,MVSNoticiasPue,MVS Noticias Puebla,"Puebla, Mexico",es
2023-06-01 23:45:57+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Sign the Petition httpstcoPOVnpMAAYd via Change,nothanael_leon,Notha Leon,"Guadalajara, Jalisco, Mexico",es
2023-06-01 23:45:42+00:00,"Por inepta piden la salida de 
Adriana Sanchez Cruz delegada del ISSSTEmx en Oaxaca
No hay ni papel para DEFECAR en areas de uso del personal y esta fichita es RECOMENDADA de NancyOrtizOax 
Copian ModeloOaxaca de la INOPERANCIA de los SSOGobOax donde NADA FUNCIONA httpstcotAVbMxmhxX",JJMoralez_,Juan J. Moralez.,Puebla-Oaxaca,es
2023-06-01 23:44:17+00:00,El Hospital Regional de Alta Especialidad del ISSSTE abrira las puertas de su Centro de Deteccion y Diagnostico de Cancer de mama en Puebla y Mastografias de tamizaje y tener un diagnostico temprano y oportuno en mujeres de mas de 40 anos httpstco0Xex25GuOi,Hoy_informativo,Hoy Informativo HI,Puebla,es
2023-06-01 23:43:17+00:00,"FirmemOs x fa 
ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcoDG5wLOf5Jb via ChangeMex",AsMariel64,laiaidzdza 69,aTizapan de ZaraGoZa MexicO,es
2023-06-01 23:43:10+00:00,El Hospital Regional de Alta Especialidad de ISSSTE arranca su Campana de Reconstruccion Mamaria la cual cuenta con medicos de alta especialidad esta campana pretende tambien la deteccion oportuna del cancer de mama con un nuevo tomografo de 128 cortes httpstco15WNCqZPh2,Hoy_informativo,Hoy Informativo HI,Puebla,es
2023-06-01 23:42:45+00:00,"Entrega Issste trabajos de adecuacion en Clinica Hospital de San Jose del Cabo BCS

 SETNoticias

httpstcoN0Lu4qslf6",SET_Noticias,SET Noticias,"Puebla, Mexico",es
2023-06-01 23:34:06+00:00,"Pueden ayudar firmando esta peticion gracias
ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcorTpl4WA7Ai via ChangeMex",lauravalscott,Laura Valdivieso,,es
2023-06-01 23:32:56+00:00,osteoclastus afrianita666 Si los servidores en los que se almacenan los estudios son del proveedor y el ISSSTE no proveyo de medios para respaldar es culpa del ISSSTE,badillomartinez,Juan Carlos Badillo,Gotham,es
2023-06-01 23:24:58+00:00,RogelioDelgad0 epigmenioibarra Ya se le fue su SEXENIO a Lopez Obrador y estos cabrones andan aplaudiendo la aprobacion vayan a los hospitales del ISSSTE para que vean q por andar en campana permanente descuidaron el pais,Don_Miembro_,Don Miembro,Cdmx ,es
2023-06-01 23:22:09+00:00,"No dejes que el Fentanilo entre en tu vida recuerda que puede estar mezclado en otras sustancias ilicitas

Acercate a los Servicios de SaludMental del ISSSTE

ISSSTESalud SaludMental FentaNiLoPienses httpstcogdmOpCcc6n",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-01 23:20:38+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna httpstco7DAHqh8gte via ChangeMex,IvonneGarzaPia1,Ivonne. Garza Pina,,es
2023-06-01 23:19:38+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna httpstcoX4SJAwIcR2 via ChangeMex,J_ErnstPacheco7,Julian Ernesto Pacheco Gutierrez,"Guadalupe, Nuevo Leon",es
2023-06-01 23:16:43+00:00,La diputada Olga Juliana Elizondo de Morena insto a la Secretaria de Salud al IMSS al ISSSTE y a la Cofepris a garantizar el abasto de medicamentos a las instituciones publicas de salud httpstcoW2NZjVL15n,azucenau,Azucena Uresti,,es
2023-06-01 23:16:11+00:00,ijesssy ISSSTEmx Tu que te dejas,mirandacaralb,7,,es
2023-06-01 23:13:28+00:00,ISSSTE Puebla arranca campana de Reconstruccion Mamaria y Centro de Diagnostico httpstco51mmCZwX9a,ImagenPoblana,Imagen Poblana,"Puebla, Mexico",es
2023-06-01 23:11:53+00:00,ISSSTEmx,Alvin_BP,Alvaro,,qam
2023-06-01 23:10:18+00:00,mariagu31133572 ISSSTEmx usuariosissste Gracias Lo voy a seguir intentando,RosaMartnezMar5,Rosa Martinez Martinez,,es
2023-06-01 23:07:27+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcoFVeT4uPN5a via ChangeMex,JosefinaLeroux,Josefina Leroux,Mexico,es
2023-06-01 22:59:16+00:00,Como parte del fortalecimiento hospitalario se inauguro el Tomografo de 128 cortes en el Hospital Regional de Alta Especialidad ISSSTE Puebla un aparato de alta tecnologia que beneficiara en rapidez y calidad las tomografias realizadas httpstcoYzZNBhHNtK,EnPuntoPuebla,En Punto,"Puebla, Mexico",es
2023-06-01 22:59:05+00:00,"Salud 
Como parte del fortalecimiento hospitalario se inauguro el Tomografo de 128 cortes en el Hospital Regional de Alta Especialidad ISSSTE Puebla un aparato de alta tecnologia que beneficiara en rapidez y calidad las tomografias realizadas httpstcoOOSGFbARDk",XclusivasPuebla,Exclusivas Puebla ,"Puebla, Mexico",es
2023-06-01 22:57:39+00:00,De nuevo en la angustia No me pusieron un medicamento de quimioterapia tampoco hay agujas para cateter puerto ISSSTEmx marabernal7  usuariosissste,CaroMd8,Hablando claro con Miss Caro,,es
2023-06-01 22:56:46+00:00,"Eso decia en 2018 del dicho al hecho hoy usa privilegios no ha puesto un pie en el IMSS o el ISSSTE  a pesar de su precario estado de salud

Su hijo mayor en la pandemia tuvo acceso al Remdesivir

Se corto su hijo menor si habia curitas lo llevaron al Angeles httpstcon8CoYcRx5K",AlexItesm,Alejandro 2024,Mexico,es
2023-06-01 22:56:14+00:00,otorrhinorincus afrianita666 Nosotros no votamos por Lopez somos derechohabientes del ISSSTE y padecemos su ineficiencia Que aplica,hecid,Hector Cid,Mexico,es
2023-06-01 22:55:06+00:00,osteoclastus afrianita666 Pero convenza al ISSSTE de proporcionar el equipo informatico adecuado para recibir las decenas de terabytes de datos No compran ni una USB de 16 gigas para hacer respaldos,hecid,Hector Cid,Mexico,es
2023-06-01 22:51:53+00:00,usuariosissste ironatem ISSSTEmx Pero no contestan dejan la llamada en silencio y en las oficinas dicen que ellos no pueden acceder al sistema y en asissste tampoco y luego httpstcoaxL6yc8FyD,solarfrozen,,,es
2023-06-01 22:44:18+00:00,lopezobrador Gracias infinitas querido Presidente Desgraciadamente mis padres no tuvieron la suerte de vivir en esta epoca y perdieron la vida por la falta de medicamentos y recursos en los hospitales tanto imss como ISSSTE del regimen neoliberal Bendiciones,avi_luc,luc avi,,es
2023-06-01 22:40:47+00:00,lopezobrador Es una porqueria de gobierno que actualmente tiene el pais no solo en salud en todo pero en salud ha sido peor se acabo el insabe si aun asi todos los mexicanos que dependia del seguro popular estaban desamparados ahora esta peor en el IMSS ISSSTE  ISEMIN son una porqueria,GatoNeg77831978,Gato Negro,,es
2023-06-01 22:37:14+00:00,"CLAUSURA DEL GRUPO MIDE CLINICA DE MED FAM ISSSTE QUERETARO 
Con los estudios de tecnologia avanzada del programa Manejo Integral de la Diabetes MIDE se diagnostica el nivel de glucosa funcionamiento renal y estatus ocular 
Atiendete httpstcoaAf59CjDSh",IsssteQueretaro,Issste Queretaro,"Queretaro, Queretaro Arteaga",es
2023-06-01 22:36:27+00:00,ISSSTEmx Claudiashein lopezobrador   Tenemos un ano esperando pase para estudios del corazon la pregunta es cuanto tiempo tardan mas o menos digo para ver si el paciente aguanta,roxullo,roxana ulloa,,es
2023-06-01 22:36:15+00:00,ISSSTEmx Ojala quede la pagina de asissste desde el mes pasado  no proporciona un servicio optimo y por telefono despues de marcar 20000 veces por fin la contestadora pones cualquier opcion y nada y en las oficinas sale un monigote y te dice que ellos no pueden hacer nada ,solarfrozen,,,es
2023-06-01 22:29:32+00:00,LuceroTalavera ISSSTEmx Hagan algo ya ISSSTEmx,luis_gj,Luis Gonzalez,,es
2023-06-01 22:24:36+00:00,petoalatriste ElFranky Si claro cuando tienes IMSS ISSSTE y otros pensiones relativamente seguras y el mediocre del KKs dice que vivira de la ISSSTE y solo 6 anos cotizoNo Mms viejito ratero Las Pendiones fueron Gracias a Fox,JefeMac1,Jefe Mac,"Morelia, Michoacan de Ocampo",es
2023-06-01 22:20:35+00:00,En el Hospital Regional de Alta Especialidad ISSSTE dio arranque la Campana de Reconstruccion Mamaria que beneficiara a 10 mujeres en la 1er etapa a las cuales tras haber padecido cancerdemama se les colocara un implante que aportara a su salud emocional httpstcoNYo5Qs0iZ8,MVSNoticiasPue,MVS Noticias Puebla,"Puebla, Mexico",es
2023-06-01 22:20:35+00:00,Lleva ISSSTE Puebla el mensaje de prevencion que ayudara a que cientos de mujeres puedan detectar el cancer de mama a tiempo  httpstcoM0GH7zgOdp,ParabolicaRed,Parabolica en red,"Puebla, Mexico",es
2023-06-01 22:19:49+00:00,Arranca la Campana de Reconstruccion Mamaria en el Hospital Regional de Alta Especialidad ISSSTE Puebla  httpstcoMrkpZ78xD9,ParabolicaRed,Parabolica en red,"Puebla, Mexico",es
2023-06-01 22:15:51+00:00,ISSSTEmx Como les gusta hacer dificiles los procesos mi hijo ahora necesita un traslado al hospital Dario Fernandez ya que necesita apoyo hemodinamico han puesto miles de obstaculos a pesar de tener el medico especialista y la infraestructura necesaria  ,LuceroTalavera,Lucero Talavera,,es
2023-06-01 22:11:56+00:00,"Te invitamos al webinar sobre cancer de ovario 

Acompananos este 9 de junio de 1100 am a 1200 pm
Este invitamos virtual sera encabezado por la Dra Patricia Cortes Oncologa Medica cmn20noviembre del ISSSTEmx 

  REGISTRO httpstco0A0TXjtImS httpstcoEfmj1aJrRF",SalvatiAC,Salvati AC,Mexico DF,es
2023-06-01 22:11:20+00:00,profabelglezp ISSSTEmx Totalmente ya una vez si hice que respetaran mis derechos pero ahorita no traigo voz pa andar peleando Manana no trabajamos para ir al ISSSTE ,_ijesssy,Maestra Miel. ,"Queretaro, Queretaro Arteaga",es
2023-06-01 22:10:41+00:00,prettyangiiee ISSSTEmx Alguien ya ha tenido alguna respuesta o avance al respecto Sigo teniendo el mismo problema,CsarMG5,Cesar M G,"Guadalajara, Jalisco",es
2023-06-01 22:08:54+00:00,Se registra un 100 de avance en la cimentacion del Hospital de Alta Especialidad de Tlajomulco por lo que no hay riesgo de que haya un retraso debido a la temporada de lluvias NuevoISSSTE ARasDeTierra ISSSTE Issste Jalisco httpstcoizeB9UH9EJ,IsssteJalisco,Issste Jalisco,,es
2023-06-01 22:04:07+00:00,Cuando Cuando legisladores panistas priistas perredistas y morenistas llevaran al pleno la modificacion a la ley del ISSSTE para que los trabajadores en cuentas individuales podamos cambiar a decide transitorio y pensionarnos,Alducin03,Osvaldo Alducin,,es
2023-06-01 21:59:54+00:00,JTrianaT Vas al ISSSTE por que te sientes muy mal te toman los datos y te dicen que esperes una hora y media despues te atienden te sacan radiografia te dicen no niene nada grave compre este medicamento lo vende en farmacias Guadalajara y esa es la atencion,Silva67Gaspar,Gaspar Silva,,es
2023-06-01 21:54:29+00:00,"En el Hospital Regional de Alta Especialidad ISSSTE Puebla dio arranque la Campana de Reconstruccion Mamaria que beneficiara a 10 mujeres en esta primera etapa a las cuales tras haber padecido cancer de mama se les colocara un implante 

 EsImagen httpstco1JXocRTehL",Efekto10,Efekto10,,es
2023-06-01 21:48:00+00:00,Una comida del HU UANL me dio mas que las 3 al dia del ISSSTE  adjunto evidencia httpstcoL5MzAmzDZR,WooPac_,Cawooamas. ,Mexico,es
2023-06-01 21:44:48+00:00,dmorenochavez Ja ja ja ja ja este  confunde el INAI con el IMSS e ISSSTE El INAI se va nunca a servido para nada cuando solicitabas informacion te daban evasivas o te decian que esta reservada,PIRHUAN,Parambem,Bonito Tecalitlan!,es
2023-06-01 21:41:08+00:00,ISSSTEmx Sigue caida la pagina para descargar los Talones de Pago de Pensionados y Jubilados,madejesusmena1,madejesusmena,,es
2023-06-01 21:33:36+00:00,Enterate El dia de ayer se llevo a cabo una audiencia publica en la UMF Huamantla a cargo de las Autoridades del ISSSTE en Tlaxcala httpstcoygAxP8Wqzq,IsssteTlaxcala,Issste Tlaxcala,"Tlaxcala, Mexico",es
2023-06-01 21:28:11+00:00,Es una mentada de madre que los residentes quirurgicos del issste hagan 3 meses de servicio social y los del imss hagan 6 como por,JorgeSamalz,Sama,,es
2023-06-01 21:25:13+00:00,"lpazosp Datos duros El IPN CFE IMSS ISSSTE INFONAVIT CNDH INAI CONASUPO CNBV CONDUCEF PRODECON INE TRIFE INEGI BANCO DE MEXICO CONEVAL CU PUERTOS AEROPUERTOS INFRAESTRUCTURA ELECTRICA Y DE CARRETERAS  
Y practicamente todo lo hay 
Quien las hizo  el PRI",gersonvelross,Juan,En el Reino de Dios,es
2023-06-01 21:19:11+00:00,Hoy empece mi mes de servicio social en el Hospital Regional del Issste con la maxilofacial y ameeeee andamos felices,dianicasss,Diana Castillejos,"Merida, Yucatan",es
2023-06-01 21:01:37+00:00,chanboox ISSSTEmx lopezobrador llevate una sombrilla ,micaelarg63,por la esperanza.,miguelina,es
2023-06-01 20:55:34+00:00,FilipoOcadiz Pues la veo dificil porque esos medico que salieron son los que estan en el imss issste paseando echando relajo y haciendo mal su chamba y nonse toca porque es hijo del Delgado o de algun diputado del PRIAN,EryAyad,Heba Fuad Ayad,No DM no contestare evitelo,es
2023-06-01 20:50:25+00:00,"4Y bueno de los presuntos desvios en tooodas las demas dependencias Pemex CFE ISSSTE Banobras ni hablamos 

Ni la misma Auditoria Superior de la Federacion se tomo la molestia de denunciar penalmente esos casos 

Ni la de Portal ni menos la actual

Las cosas como son",arturoangel20,Arturo Angel,,es
2023-06-01 20:40:11+00:00,Cuenta Issste con red de servicios para prevenir y atender el tabaquismo httpstconIv1qecCO2,edomexaldia,Edomex Al Dia,Edomex,es
2023-06-01 20:39:19+00:00,"httpstco7I2UYSD0T2

EL H CONGRESO DE LA UNION CAMARA DE DIPUTADOS SAN LAZARO NO ES LA UNICA VIA PARA UNA NUEVA REFORMA DE LEY DEL ISSSTE EN TEMAS DE VIVIENDA 
INFORMA
FOVISSSTEmx
carlosfern1
CNDH
LicIvanChavez
CongresoCdMex",pedrazaponce1,Mario Pedraza,,es
2023-06-01 20:29:25+00:00,5antaMerlina LaRomaDF OHarfuch Claudiashein PabloVazC ISSSTEmx OlivaLopezA rosaicela telediario ahoramasoficial DeniseMaerker laucasillas karlaiberia azuetagO amarilloalarcon AlejandroLelo RasCisneros chamalopez telediario,AlmaVaz56,Alma,Mexico,qam
2023-06-01 20:26:02+00:00,Oye EVIDEGARAY quieres ver como es que estamos peor en sector de salud En el ISSSTEmx no hay medicinas mi hija es asmatica y ni mascarillas para inhaloterapia hay no me dieron un medicamento para el asma que tuve que comprar  Callenlo ya  jrsestaca lacornetafm,DavidLindebury,David Till Lindebury,,es
2023-06-01 20:22:54+00:00,MarianaDeLucio Jajajajaja yo estudie en el issste y si confirmo es el infierno de la burocracia ,carolinatapiaar,Caro Tapia Oficial,,es
2023-06-01 20:16:20+00:00,"ruizmassieu
El PRI cambio a partir d Carlos Salinas d Gortari se sabia q robaban pero como dijo Layin poquito

No se puede negar q gracias al PRI tenemos Instituciones como el Seguro Social Issste Infonavit Prestaciones laborales TLC quiza el unico logro de CSG httpstco4YuaaotDo7",JavierE81826107,Javier Enrique Rodriguez Gonzalez,,es
2023-06-01 20:02:07+00:00,"lajornadaonline FelipeCalderon Ok pero eso no quita los desfalcos en
 SEGALMEX
 AIFA
 Cancelacion del NAIM
 Dos Bocas
 SEP
 Tren Maya
 SEDENA
 PEMEX
 Los contratos con los amigos de los trivagos
 El aumento de la deuda
 Los subejercicios en seguridad
 Los subejercicios en el IMSS e ISSSTE",CesarBertoni,CeBer,,es
2023-06-01 20:01:52+00:00,elconejomagico El ISSSTE,erickdezib,Erick Dezib Fernandez,Mexico City,es
2023-06-01 19:59:33+00:00,"Con la mitad del camino avanzado hacia la excelencia el GAMISSSTE Sobresalientes reacredita con grandes resultados Ubicados en la CMF Morelos de la Zona Oriente de la CDMX se han unido con un objetivo en comun mejorar su calidad de vida

ISSSTESalud ISSSTECDMX httpstco7otJrgf6hk",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-01 19:57:24+00:00,Hospital de Alta Especialidad del ISSSTE en Tlajomulco se terminara en 2024 httpstcoeplO1eM7OR,NoticiasZMG,Noticias ZMG,"Distrito Federal, Mexico",es
2023-06-01 19:56:43+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcosW7JKUOBUB via ChangeMex,oscar_dsc,Oscar de la Sota R,,es
2023-06-01 19:53:19+00:00,"JesusRCuevas lopezobrador No pues ya van tarde El
Sistema de Salud publica esta para llorar  Y los sueldos por los suelos  Dinamarca esta a anos luz del ISSSTE IMSS y SSA ",lizRamo60151424,liz Ramos,Jalisco ,es
2023-06-01 19:49:30+00:00,5antaMerlina LaRomaDF OHarfuch Claudiashein PabloVazC ISSSTEmx OlivaLopezA rosaicela telediario ahoramasoficial DeniseMaerker laucasillas karlaiberia azuetagO amarilloalarcon AlejandroLelo RasCisneros chamalopez Que tal que le da rabia,estebansoto68,esteban,,pt
2023-06-01 19:45:15+00:00,JesusRCuevas lopezobrador Pues que lo pongan a disposicion de los pacientes porque en el ISSSTE e IMSS de provincia no tiene nada de nada,huichomail,Wicho G,Martinez de la Torre,es
2023-06-01 19:44:20+00:00,ijesssy ISSSTEmx Eso es negativa de servicio algo muy comun en el ISSSTEmx y en sus clinicas familiares Asi se desempenan en la omision de sus funciones,profabelglezp,Mtro. Abel G. P.,,es
2023-06-01 19:42:03+00:00,"TARJETAINFORMATIVA
Con relacion a diversas publicaciones difundidas en redes sociales y medios periodisticos 
httpstcov0kRMasaOn",Issste_Nayarit,Issste Nayarit,Nayarit,es
2023-06-01 19:39:07+00:00,EmmanuelZamu no va a llegar ni a jefa de enfermeras en un hospital del issste,emilevalz,Emy emi ,Paris ,es
2023-06-01 19:30:03+00:00,ISSSTEmx drpedrozenteno  Urge operacion de columna  Firma la peticion httpstcoCuXmvadI1x via ChangeMex,dr_r_sanchez,Dr. Fifi,Mexico DF,es
